#t  pH Em volume surface deltaOsm H+ HO- Na+ Cl- K+ HCO3- CO3-- HY Y- OSM
826 7.20306737472176 -60.0166457821991 1308.99693899575 652.926841418496 0.000312400215668474 6.26516661825078e-08 1.59612674479709e-07 0.00999509086867677 0.0200490396765753 0.140178649711245 0.0127109719471484 1.13614604752371e-05 0.00541962389929003 0.0545803761007103 0.0573670642872073
827 7.20306116747695 -60.0166132097537 1308.99693899575 652.926841418496 0.000311868450470654 6.26525616509624e-08 1.59610393198446e-07 0.00999510085265157 0.0200489911878397 0.14017833844989 0.012710790274219 1.13611357077741e-05 0.00541969436397718 0.0545803056360232 0.0573670642872073
828 7.20305497269915 -60.0165807017902 1308.99693899575 652.926841418496 0.000311337559210201 6.26534553336648e-08 1.59608116531553e-07 0.00999511081923153 0.0200489426972548 0.140178027713581 0.0127106089687612 1.1360811601849e-05 0.00541976468796155 0.0545802353120388 0.0573670642872073
829 7.20304879036369 -60.0165482581723 1308.99693899575 652.926841418496 0.000310807540530478 6.2654347234096e-08 1.59605844469769e-07 0.00999512076840502 0.0200488942050189 0.140177717501514 0.0127104280300376 1.13604881561156e-05 0.00541983487151812 0.0545801651284822 0.0573670642872073
830 7.20304262044596 -60.0165158787648 1308.99693899575 652.926841418496 0.000310278393076457 6.26552373557302e-08 1.59603577003853e-07 0.00999513070016116 0.0200488457113298 0.140177407812882 0.0127102474573122 1.13601653692305e-05 0.00541990491492139 0.0545800950850789 0.0573670642872073
831 7.20303646292139 -60.0164835634324 1308.99693899575 652.926841418496 0.000309750115494833 6.26561257020353e-08 1.59601314124585e-07 0.00999514061448986 0.0200487972163842 0.140177098646883 0.0127100672498506 1.13598432398528e-05 0.0054199748184453 0.0545800251815551 0.0573670642872073
832 7.20303031776547 -60.0164513120408 1308.99693899575 652.926841418496 0.000309222706434575 6.26570122764726e-08 1.59599055822758e-07 0.00999515051138175 0.0200487487203782 0.140176790002712 0.0127098874069198 1.13595217666446e-05 0.00542004458236331 0.054579955417637 0.0573670642872073
833 7.20302418495372 -60.0164191244546 1308.99693899575 652.926841418496 0.000308696164545985 6.26578970824972e-08 1.59596802089188e-07 0.0099951603908282 0.0200487002235073 0.140176481879567 0.0127097079277883 1.13592009482706e-05 0.00542011420694836 0.054579885793052 0.0573670642872073
834 7.20301806446173 -60.0163870005414 1308.99693899575 652.926841418496 0.000308170488481696 6.26587801235577e-08 1.59594552914705e-07 0.0099951702528213 0.0200486517259659 0.140176174276644 0.012709528811726 1.13588807833982e-05 0.00542018369247288 0.0545798163075275 0.0573670642872073
835 7.20301195626511 -60.016354940167 1308.99693899575 652.926841418496 0.000307645676896118 6.26596614030963e-08 1.5959230829016e-07 0.00999518009735387 0.0200486032279479 0.140175867193142 0.0127093500580041 1.13585612706976e-05 0.00542025303920878 0.0545797469607915 0.0573670642872073
836 7.20300586033953 -60.0163229431989 1308.99693899575 652.926841418496 0.000307121728445547 6.26605409245486e-08 1.59590068206422e-07 0.00999518992441942 0.0200485547296464 0.140175560628259 0.0127091716658955 1.13582424088414e-05 0.0054203222474275 0.0545796777525728 0.0573670642872073
837 7.20299977666071 -60.0162910095042 1308.99693899575 652.926841418496 0.00030659864178828 6.26614186913441e-08 1.59587832654376e-07 0.0099951997340121 0.0200485062312537 0.140175254581193 0.0127089936346744 1.13579241965053e-05 0.00542039131739991 0.0545796086826004 0.0573670642872073
838 7.20299370520441 -60.0162591389505 1308.99693899575 652.926841418496 0.000306076415584167 6.26622947069058e-08 1.59585601624926e-07 0.00999520952612678 0.0200484577329614 0.140174949051143 0.0127088159636164 1.13576066323675e-05 0.00542046024939644 0.0545795397506039 0.0573670642872073
839 7.20298764594644 -60.0162273314066 1308.99693899575 652.926841418496 0.000305555048495387 6.26631689746504e-08 1.59583375108995e-07 0.00999521930075897 0.0200484092349603 0.140174644037311 0.0127086386519986 1.13572897151088e-05 0.00542052904368697 0.0545794709563134 0.0573670642872073
840 7.20298159886266 -60.0161955867411 1308.99693899575 652.926841418496 0.000305034539185622 6.26640414979881e-08 1.59581153097523e-07 0.00999522905790482 0.0200483607374405 0.140174339538895 0.0127084616990995 1.13569734434128e-05 0.00542059770054088 0.0545794022994594 0.0573670642872073
841 7.20297556392897 -60.0161639048224 1308.99693899575 652.926841418496 0.000304514886320606 6.26649122803229e-08 1.59578935581468e-07 0.00999523879756112 0.0200483122405914 0.140174035555098 0.0127082851041989 1.13566578159658e-05 0.00542066622022707 0.0545793337797733 0.0573670642872073
842 7.20296954112131 -60.0161322855207 1308.99693899575 652.926841418496 0.00030399608856807 6.26657813250525e-08 1.59576722551805e-07 0.00999524851972529 0.0200482637446015 0.14017373208512 0.0127081088665784 1.13563428314567e-05 0.00542073460301392 0.0545792653969865 0.0573670642872073
843 7.20296353041568 -60.0161007287055 1308.99693899575 652.926841418496 0.000303478144597358 6.26666486355679e-08 1.59574513999529e-07 0.00999525822439535 0.0200482152496588 0.140173429128164 0.0127079329855206 1.1356028488577e-05 0.00542080284916929 0.0545791971508311 0.0573670642872073
844 7.20295753178813 -60.016069234247 1308.99693899575 652.926841418496 0.000302961053079587 6.26675142152543e-08 1.59572309915651e-07 0.00999526791156992 0.0200481667559503 0.140173126683432 0.0127077574603097 1.1355714786021e-05 0.00542087095896057 0.0545791290410398 0.0573670642872073
845 7.20295154521473 -60.0160378020161 1308.99693899575 652.926841418496 0.000302444812688263 6.26683780674904e-08 1.59570110291199e-07 0.00999527758124823 0.0200481182636626 0.140172824750128 0.0127075822902313 1.13554017224855e-05 0.00542093893265465 0.0545790610673457 0.0573670642872073
846 7.20294557067162 -60.0160064318834 1308.99693899575 652.926841418496 0.000301929422098501 6.26692401956485e-08 1.59567915117221e-07 0.00999528723343004 0.0200480697729811 0.140172523327455 0.0127074074745725 1.13550892966701e-05 0.00542100677051789 0.0545789932294825 0.0573670642872073
847 7.20293960813498 -60.0159751237205 1308.99693899575 652.926841418496 0.000301414879986917 6.26701006030947e-08 1.59565724384782e-07 0.00999529686811574 0.0200480212840909 0.140172222414619 0.0127072330126216 1.1354777507277e-05 0.00542107447281617 0.0545789255271842 0.0573670642872073
848 7.20293365758103 -60.0159438773994 1308.99693899575 652.926841418496 0.000300901185032565 6.26709592931889e-08 1.59563538084964e-07 0.00999530648530624 0.0200479727971762 0.140171922010824 0.0127070589036685 1.1354466353011e-05 0.00542114203981487 0.0545788579601855 0.0573670642872073
849 7.20292771898604 -60.0159126927911 1308.99693899575 652.926841418496 0.000300388335916058 6.26718162692846e-08 1.59561356208867e-07 0.00999531608500301 0.0200479243124204 0.140171622115275 0.0127068851470044 1.13541558325795e-05 0.00542120947177888 0.0545787905282216 0.0573670642872073
850 7.20292179232632 -60.0158815697703 1308.99693899575 652.926841418496 0.000299876331319671 6.26726715347291e-08 1.59559178747608e-07 0.00999532566720803 0.0200478758300064 0.140171322727181 0.012706711741922 1.13538459446925e-05 0.00542127676897258 0.0545787232310279 0.0573670642872073
851 7.20291587757824 -60.0158505082076 1308.99693899575 652.926841418496 0.000299365169928123 6.26735250928636e-08 1.59557005692323e-07 0.00999533523192386 0.0200478273501161 0.140171023845746 0.0127065386877152 1.13535366880628e-05 0.00542134393165987 0.0545786560683406 0.0573670642872073
852 7.20290997471821 -60.0158195079771 1308.99693899575 652.926841418496 0.000298854850427466 6.26743769470228e-08 1.59554837034164e-07 0.00999534477915352 0.0200477788729309 0.14017072547018 0.0127063659836796 1.13532280614057e-05 0.00542141096010412 0.0545785890398963 0.0573670642872073
853 7.20290408372267 -60.0157885689533 1308.99693899575 652.926841418496 0.000298345371505859 6.26752271005355e-08 1.59552672764301e-07 0.00999535430890057 0.0200477303986314 0.140170427599691 0.0127061936291118 1.1352920063439e-05 0.00542147785456827 0.0545785221454322 0.0573670642872073
854 7.20289820456811 -60.0157576910089 1308.99693899575 652.926841418496 0.00029783673185324 6.26760755567239e-08 1.59550512873922e-07 0.00999536382116906 0.0200476819273975 0.140170130233487 0.0127060216233103 1.13526126928833e-05 0.00542154461531469 0.0545784553846858 0.0573670642872073
855 7.20289233723109 -60.0157268740186 1308.99693899575 652.926841418496 0.000297328930161378 6.26769223189044e-08 1.59548357354232e-07 0.00999537331596353 0.0200476334594083 0.140169833370779 0.0127058499655744 1.13523059484616e-05 0.00542161124260534 0.0545783887573951 0.0573670642872073
856 7.20288648168819 -60.0156961178579 1308.99693899575 652.926841418496 0.000296821965123872 6.2677767390387e-08 1.59546206196453e-07 0.00999538279328901 0.0200475849948422 0.140169537010777 0.0127056786552053 1.13519998288998e-05 0.0054216777367016 0.0545783222632989 0.0573670642872073
857 7.20288063791604 -60.0156654224003 1308.99693899575 652.926841418496 0.000296315835436156 6.26786107744755e-08 1.59544059391825e-07 0.00999539225315098 0.0200475365338772 0.140169241152692 0.0127055076915052 1.13516943329261e-05 0.00542174409786443 0.054578255902136 0.0573670642872073
858 7.20287480589132 -60.0156347875225 1308.99693899575 652.926841418496 0.000295810539795494 6.26794524744677e-08 1.59541916931605e-07 0.00999540169555541 0.0200474880766901 0.140168945795736 0.012705337073778 1.13513894592713e-05 0.00542181032635428 0.0545781896736461 0.0573670642872073
859 7.20286898559075 -60.0156042130998 1308.99693899575 652.926841418496 0.000295306076901147 6.2680292493655e-08 1.59539778807067e-07 0.00999541112050869 0.0200474396234572 0.140168650939121 0.0127051668013287 1.13510852066689e-05 0.0054218764224311 0.0545781235775693 0.0573670642872073
860 7.20286317699109 -60.0155736990078 1308.99693899575 652.926841418496 0.00029480244545399 6.26811308353229e-08 1.59537645009504e-07 0.00999542052801769 0.0200473911743544 0.140168356582061 0.0127049968734639 1.1350781573855e-05 0.00542194238635435 0.0545780576136461 0.0573670642872073
861 7.20285738006916 -60.0155432451238 1308.99693899575 652.926841418496 0.000294299644156892 6.26819675027506e-08 1.59535515530223e-07 0.00999542991808968 0.0200473427295564 0.140168062723769 0.0127048272894914 1.13504785595682e-05 0.00542200821838302 0.0545779917816174 0.0573670642872073
862 7.20285159480181 -60.015512851324 1308.99693899575 652.926841418496 0.000293797671714613 6.26828024992114e-08 1.59533390360551e-07 0.00999543929073238 0.0200472942892375 0.140167769363461 0.0127046580487205 1.13501761625495e-05 0.00542207391877561 0.0545779260812248 0.0573670642872073
863 7.20284582116594 -60.015482517486 1308.99693899575 652.926841418496 0.000293296526833131 6.26836358279721e-08 1.59531269491831e-07 0.00999544864595396 0.0200472458535712 0.140167476500352 0.0127044891504617 1.13498743815427e-05 0.00542213948779012 0.0545778605122103 0.0573670642872073
864 7.2028400591385 -60.0154522434862 1308.99693899575 652.926841418496 0.000292796208221147 6.26844674922937e-08 1.59529152915423e-07 0.00999545798376293 0.0200471974227304 0.140167184133658 0.012704320594027 1.13495732152941e-05 0.00542220492568408 0.0545777950743163 0.0573670642872073
865 7.20283430869648 -60.0154220292033 1308.99693899575 652.926841418496 0.000292296714589024 6.2685297495431e-08 1.59527040622705e-07 0.00999546730416826 0.0200471489968871 0.140166892262595 0.0127041523787297 1.13492726625525e-05 0.00542227023271453 0.0545777297672859 0.0573670642872073
866 7.20282856981691 -60.015391874516 1308.99693899575 652.926841418496 0.000291798044648295 6.26861258406328e-08 1.59524932605072e-07 0.00999547660717929 0.0200471005762129 0.140166600886383 0.0127039845038846 1.13489727220692e-05 0.00542233540913802 0.0545776645908624 0.0573670642872073
867 7.20282284247686 -60.0153617793006 1308.99693899575 652.926841418496 0.000291300197112876 6.26869525311416e-08 1.59522828853934e-07 0.00999548589280577 0.0200470521608785 0.140166310004239 0.0127038169688077 1.13486733925982e-05 0.00542240045521064 0.0545775995447898 0.0573670642872073
868 7.20281712665346 -60.0153317434381 1308.99693899575 652.926841418496 0.000290803170698462 6.26877775701942e-08 1.59520729360721e-07 0.00999549516105783 0.020047003751054 0.140166019615383 0.0127036497728164 1.13483746728958e-05 0.00542246537118797 0.0545775346288125 0.0573670642872073
869 7.20281142232388 -60.0153017668069 1308.99693899575 652.926841418496 0.000290306964122355 6.26886009610209e-08 1.59518634116877e-07 0.00999550441194595 0.0200469553469087 0.140165729719034 0.0127034829152294 1.13480765617211e-05 0.00542253015732513 0.0545774698426753 0.0573670642872073
870 7.20280572946532 -60.0152718492854 1308.99693899575 652.926841418496 0.000289811576103804 6.26894227068464e-08 1.59516543113865e-07 0.00999551364548099 0.0200469069486114 0.140165440314413 0.0127033163953668 1.13477790578354e-05 0.00542259481387675 0.0545774051861237 0.0573670642872073
871 7.20280004805504 -60.0152419907545 1308.99693899575 652.926841418496 0.000289317005363776 6.26902428108891e-08 1.59514456343165e-07 0.00999552286167418 0.0200468585563299 0.140165151400743 0.0127031502125501 1.13474821600027e-05 0.00542265934109699 0.0545773406589035 0.0573670642872073
872 7.20279437807034 -60.0152121910938 1308.99693899575 652.926841418496 0.000288823250625292 6.26910612763615e-08 1.59512373796273e-07 0.00999553206053711 0.0200468101702318 0.140164862977245 0.012702984366102 1.13471858669896e-05 0.00542272373923953 0.054577276260761 0.0573670642872073
873 7.20278871948855 -60.015182450184 1308.99693899575 652.926841418496 0.000288330310612817 6.26918781064699e-08 1.59510295464701e-07 0.00999554124208169 0.0200467617904836 0.140164575043142 0.0127028188553467 1.13468901775651e-05 0.00542278800855755 0.0545772119914429 0.0573670642872073
874 7.20278307228706 -60.0151527679051 1308.99693899575 652.926841418496 0.000287838184052813 6.26926933044147e-08 1.59508221339979e-07 0.00999555040632017 0.0200467134172513 0.140164287597659 0.0127026536796096 1.13465950905007e-05 0.00542285214930379 0.0545771478506967 0.0573670642872073
875 7.2027774364433 -60.015123144139 1308.99693899575 652.926841418496 0.000287346869673744 6.26935068733905e-08 1.59506151413654e-07 0.00999555955326517 0.0200466650507002 0.14016400064002 0.0127024888382176 1.13463006045703e-05 0.0054229161617305 0.05457708383827 0.0573670642872073
876 7.20277181193474 -60.0150935787664 1308.99693899575 652.926841418496 0.000286856366205512 6.26943188165857e-08 1.5950408567729e-07 0.00999556868292959 0.020046616690995 0.140163714169451 0.0127023243304987 1.13460067185505e-05 0.00542298004608943 0.0545770199539111 0.0573670642872073
877 7.2027661987389 -60.0150640716689 1308.99693899575 652.926841418496 0.0002863666723803 6.26951291371827e-08 1.59502024122465e-07 0.00999557779532668 0.0200465683382996 0.140163428185179 0.0127021601557825 1.13457134312202e-05 0.0054230438026319 0.0545769561973686 0.0573670642872073
878 7.20276059683334 -60.0150346227289 1308.99693899575 652.926841418496 0.000285877786931343 6.26959378383581e-08 1.59499966740778e-07 0.00999558689047001 0.0200465199927773 0.140163142686431 0.0127019963133997 1.13454207413609e-05 0.00542310743160872 0.0545768925683918 0.0573670642872073
879 7.20275500619565 -60.0150052318277 1308.99693899575 652.926841418496 0.000285389708593986 6.26967449232824e-08 1.59497913523841e-07 0.00999559596837343 0.0200464716545907 0.140162857672433 0.0127018328026824 1.13451286477566e-05 0.00542317093327026 0.0545768290667303 0.0573670642872073
880 7.20274942680348 -60.014975898849 1308.99693899575 652.926841418496 0.000284902436105627 6.26975503951203e-08 1.59495864463284e-07 0.00999560502905112 0.0200464233239017 0.140162573142417 0.0127016696229641 1.13448371491935e-05 0.00542323430786638 0.0545767656921341 0.0573670642872073
881 7.20274385863453 -60.0149466236749 1308.99693899575 652.926841418496 0.000284415968205776 6.26983542570303e-08 1.59493819550753e-07 0.00999561407251751 0.0200463750008717 0.140162289095611 0.0127015067735796 1.13445462444606e-05 0.00542329755564651 0.054576702444354 0.0573670642872073
882 7.20273830166651 -60.0149174061883 1308.99693899575 652.926841418496 0.000283930303634938 6.26991565121654e-08 1.59491778777913e-07 0.00999562309878737 0.0200463266856612 0.140162005531246 0.0127013442538648 1.13442559323493e-05 0.00542336067685956 0.0545766393231409 0.0573670642872073
883 7.20273275587721 -60.0148882462736 1308.99693899575 652.926841418496 0.000283445441135677 6.26999571636723e-08 1.59489742136441e-07 0.00999563210787574 0.0200462783784303 0.140161722448554 0.0127011820631572 1.13439662116533e-05 0.00542342367175403 0.0545765763282464 0.0573670642872073
884 7.20272722124444 -60.0148591438133 1308.99693899575 652.926841418496 0.000282961379452329 6.2700756214692e-08 1.59487709618035e-07 0.00999564109979793 0.0200462300793383 0.140161439846766 0.0127010202007956 1.13436770811688e-05 0.00542348654057792 0.0545765134594226 0.0573670642872073
885 7.20272169774607 -60.0148300986924 1308.99693899575 652.926841418496 0.000282478117331342 6.27015536683597e-08 1.59485681214406e-07 0.00999565007456951 0.0200461817885439 0.140161157725116 0.0127008586661198 1.13433885396945e-05 0.00542354928357875 0.0545764507164217 0.0573670642872073
886 7.20271618535999 -60.014801110795 1308.99693899575 652.926841418496 0.000281995653520328 6.27023495278044e-08 1.59483656917284e-07 0.00999565903220635 0.0200461335062049 0.140160876082838 0.0127006974584713 1.13431005860315e-05 0.00542361190100361 0.0545763880989969 0.0573670642872073
887 7.20271068406415 -60.0147721800055 1308.99693899575 652.926841418496 0.000281513986769455 6.27031437961494e-08 1.59481636718414e-07 0.00999566797272457 0.0200460852324789 0.140160594919166 0.0127005365771926 1.13428132189835e-05 0.00542367439309907 0.0545763256069014 0.0573670642872073
888 7.20270519383654 -60.014743306209 1308.99693899575 652.926841418496 0.000281033115830165 6.27039364765123e-08 1.59479620609558e-07 0.00999567689614051 0.0200460369675224 0.140160314233337 0.0127003760216277 1.13425264373563e-05 0.00542373676011129 0.0545762632398892 0.0573670642872073
889 7.20269971465518 -60.0147144892904 1308.99693899575 652.926841418496 0.000280553039455511 6.27047275720045e-08 1.59477608582493e-07 0.00999568580247083 0.0200459887114915 0.140160034024587 0.0127002157911218 1.13422402399584e-05 0.00542379900228593 0.0545762009977146 0.0573670642872073
890 7.20269424649815 -60.0146857291346 1308.99693899575 652.926841418496 0.000280073756400823 6.27055170857318e-08 1.59475600629014e-07 0.00999569469173239 0.0200459404645417 0.140159754292154 0.0127000558850214 1.13419546256007e-05 0.0054238611198682 0.0545761388801323 0.0573670642872073
891 7.20268878934357 -60.0146570256288 1308.99693899575 652.926841418496 0.00027959526542265 6.27063050207942e-08 1.59473596740932e-07 0.00999570356394229 0.0200458922268276 0.140159475035276 0.0126998963026745 1.13416695930964e-05 0.00542392311310286 0.0545760768868976 0.0573670642872073
892 7.2026833431696 -60.014628378658 1308.99693899575 652.926841418496 0.000279117565279874 6.27070913802858e-08 1.59471596910072e-07 0.00999571241911787 0.0200458439985035 0.140159196253191 0.0126997370434299 1.13413851412611e-05 0.00542398498223417 0.0545760150177663 0.0573670642872073
893 7.20267790795442 -60.0145997881084 1308.99693899575 652.926841418496 0.000278640654732598 6.27078761672948e-08 1.59469601128279e-07 0.00999572125727673 0.0200457957797228 0.140158917945141 0.0126995781066383 1.13411012689129e-05 0.00542404672750598 0.0545759532724945 0.0573670642872073
894 7.20267248367629 -60.0145712538678 1308.99693899575 652.926841418496 0.000278164532543146 6.27086593849038e-08 1.5946760938741e-07 0.00999573007843666 0.0200457475706383 0.140158640110366 0.0126994194916512 1.13408179748724e-05 0.00542410834916163 0.0545758916508388 0.0573670642872073
895 7.20266707031348 -60.0145427758214 1308.99693899575 652.926841418496 0.000277689197475506 6.27094410361894e-08 1.59465621679342e-07 0.00999573888261571 0.0200456993714022 0.140158362748108 0.0126992611978216 1.13405352579622e-05 0.00542416984744403 0.0545758301525564 0.0573670642872073
896 7.20266166784432 -60.0145143538573 1308.99693899575 652.926841418496 0.000277214648295387 6.27102211242224e-08 1.59463637995966e-07 0.00999574766983208 0.020045651182166 0.14015808585761 0.0126991032245038 1.13402531170078e-05 0.00542423122259563 0.0545757687774048 0.0573670642872073
897 7.20265627624719 -60.0144859878626 1308.99693899575 652.926841418496 0.000276740883769833 6.27109996520681e-08 1.59461658329189e-07 0.00999575644010427 0.0200456030030808 0.140157809438115 0.0126989455710534 1.13399715508368e-05 0.0054242924748584 0.054575707525142 0.0573670642872073
898 7.20265089550048 -60.0144576777258 1308.99693899575 652.926841418496 0.00027626790266827 6.27117766227858e-08 1.59459682670935e-07 0.00999576519345093 0.0200455548342969 0.140157533488868 0.0126987882368271 1.13396905582792e-05 0.00542435360447388 0.0545756463955265 0.0573670642872073
899 7.20264552558265 -60.0144294233332 1308.99693899575 652.926841418496 0.000275795703761628 6.27125520394291e-08 1.59457711013143e-07 0.00999577392989092 0.0200455066759637 0.140157258009115 0.012698631221183 1.13394101381673e-05 0.00542441461168314 0.0545755853883172 0.0573670642872073
900 7.20264016647219 -60.0144012245747 1308.99693899575 652.926841418496 0.000275324285822554 6.2713325905046e-08 1.59455743347769e-07 0.00999578264944331 0.0200454585282306 0.140156982998102 0.0126984745234806 1.13391302893361e-05 0.0054244754967268 0.0545755245032735 0.0573670642872073
901 7.20263481814764 -60.0143730813381 1308.99693899575 652.926841418496 0.000274853647625695 6.27140982226785e-08 1.59453779666784e-07 0.00999579135212738 0.0200454103912457 0.140156708455076 0.0126983181430803 1.13388510106225e-05 0.00542453625984502 0.0545754637401553 0.0573670642872073
902 7.20262948058756 -60.0143449935114 1308.99693899575 652.926841418496 0.000274383787946864 6.27148689953631e-08 1.59451819962175e-07 0.00999580003796258 0.020045362265157 0.140156434379286 0.0126981620793442 1.13385723008662e-05 0.0054245969012775 0.0545754030987228 0.0573670642872073
903 7.20262415377059 -60.0143169609848 1308.99693899575 652.926841418496 0.000273914705564093 6.27156382261305e-08 1.59449864225945e-07 0.00999580870696855 0.0200453141501116 0.14015616076998 0.0126980063316354 1.1338294158909e-05 0.00542465742126351 0.0545753425787368 0.0573670642872073
904 7.20261883767537 -60.0142889836479 1308.99693899575 652.926841418496 0.000273446399257193 6.27164059180056e-08 1.59447912450115e-07 0.00999581735916511 0.020045266046256 0.140155887626408 0.0126978508993183 1.13380165835951e-05 0.00542471782004183 0.0545752821799585 0.0573670642872073
905 7.2026135322806 -60.0142610613884 1308.99693899575 652.926841418496 0.000272978867807749 6.27171720740078e-08 1.59445964626717e-07 0.00999582599457228 0.0200452179537362 0.140155614947823 0.0126976957817587 1.1337739573771e-05 0.00542477809785082 0.0545752219021495 0.0573670642872073
906 7.20260823756503 -60.0142331940979 1308.99693899575 652.926841418496 0.000272512109998402 6.27179366971507e-08 1.59444020747805e-07 0.00999583461321023 0.0200451698726974 0.140155342733474 0.0126975409783234 1.13374631282858e-05 0.00542483825492839 0.0545751617450719 0.0573670642872073
907 7.20260295350744 -60.0142053816653 1308.99693899575 652.926841418496 0.000272046124614456 6.27186997904421e-08 1.59442080805443e-07 0.00999584321509932 0.0200451218032844 0.140155070982616 0.0126973864883806 1.13371872459906e-05 0.00542489829151196 0.0545751017084883 0.0573670642872073
908 7.20259768008665 -60.0141776239819 1308.99693899575 652.926841418496 0.000271580910442437 6.27194613568845e-08 1.59440144791714e-07 0.00999585180026004 0.0200450737456413 0.140154799694502 0.0126972323112999 1.13369119257391e-05 0.00542495820783856 0.0545750417921617 0.0573670642872073
909 7.20259241728152 -60.0141499209381 1308.99693899575 652.926841418496 0.000271116466270593 6.27202213994745e-08 1.59438212698716e-07 0.00999586036871311 0.0200450256999114 0.140154528868386 0.0126970784464519 1.13366371663871e-05 0.00542501800414473 0.0545749819958555 0.0573670642872073
910 7.20258716507096 -60.0141222724236 1308.99693899575 652.926841418496 0.000270652790889003 6.27209799212029e-08 1.59436284518563e-07 0.00999586892047934 0.0200449776662378 0.140154258503524 0.0126969248932087 1.13363629667929e-05 0.00542507768066656 0.0545749223193337 0.0573670642872073
911 7.20258192343392 -60.014094678331 1308.99693899575 652.926841418496 0.000270189883089633 6.27217369250552e-08 1.59434360243384e-07 0.00999587745557975 0.0200449296447626 0.140153988599174 0.0126967716509432 1.1336089325817e-05 0.00542513723763973 0.0545748627623605 0.0573670642872073
912 7.20257669234937 -60.0140671385512 1308.99693899575 652.926841418496 0.000269727741665948 6.27224924140112e-08 1.59432439865323e-07 0.0099958859740355 0.0200448816356274 0.140153719154591 0.0126966187190302 1.13358162423224e-05 0.00542519667529943 0.0545748033247008 0.0573670642872073
913 7.20257147179635 -60.0140396529751 1308.99693899575 652.926841418496 0.000269266365413245 6.27232463910447e-08 1.59430523376541e-07 0.00999589447586788 0.0200448336389733 0.140153450169034 0.0126964660968451 1.13355437151742e-05 0.00542525599388042 0.0545747440061198 0.0573670642872073
914 7.20256626175393 -60.0140122214951 1308.99693899575 652.926841418496 0.000268805753128487 6.27239988591244e-08 1.59428610769214e-07 0.00999590296109835 0.0200447856549408 0.140153181641764 0.012696313783765 1.13352717432398e-05 0.00542531519361705 0.0545746848063833 0.0573670642872073
915 7.20256106220121 -60.0139848440041 1308.99693899575 652.926841418496 0.000268345903610356 6.27247498212132e-08 1.59426702035534e-07 0.00999591142974849 0.0200447376836696 0.140152913572039 0.012696161779168 1.13350003253892e-05 0.00542537427474317 0.0545746257252572 0.0573670642872073
916 7.20255587311734 -60.013957520393 1308.99693899575 652.926841418496 0.000267886815659257 6.27254992802684e-08 1.59424797167708e-07 0.00999591988184003 0.020044689725299 0.140152645959122 0.0126960100824335 1.13347294604943e-05 0.00542543323749222 0.0545745667625081 0.0573670642872073
917 7.20255069448151 -60.0139302505555 1308.99693899575 652.926841418496 0.000267428488077481 6.27262472392417e-08 1.59422896157958e-07 0.00999592831739485 0.0200446417799677 0.140152378802274 0.0126958586929421 1.13344591474297e-05 0.00542549208209718 0.0545745079179032 0.0573670642872073
918 7.20254552627294 -60.0139030343839 1308.99693899575 652.926841418496 0.000266970919668763 6.27269937010792e-08 1.59420998998521e-07 0.00999593673643496 0.0200445938478136 0.140152112100759 0.0126957076100757 1.13341893850718e-05 0.0054255508087906 0.0545744491912097 0.0573670642872073
919 7.20254036847092 -60.0138758717716 1308.99693899575 652.926841418496 0.000266514109238891 6.27277386687215e-08 1.59419105681653e-07 0.00999594513898247 0.0200445459289743 0.14015184585384 0.0126955568332174 1.13339201722998e-05 0.00542560941780459 0.0545743905821957 0.0573670642872073
920 7.20253522105474 -60.0138487626116 1308.99693899575 652.926841418496 0.00026605805559482 6.27284821451038e-08 1.5941721619962e-07 0.00999595352505965 0.0200444980235866 0.140151580060783 0.0126954063617514 1.13336515079948e-05 0.00542566790937083 0.0545743320906295 0.0573670642872073
921 7.20253008400376 -60.0138217067973 1308.99693899575 652.926841418496 0.000265602757545891 6.27292241331554e-08 1.59415330544707e-07 0.00999596189468888 0.0200444501317868 0.140151314720854 0.0126952561950634 1.13333833910403e-05 0.00542572628372052 0.0545742737162798 0.0573670642872073
922 7.20252495729737 -60.0137947042235 1308.99693899575 652.926841418496 0.000265148213902722 6.27299646358003e-08 1.59413448709215e-07 0.00999597024789267 0.0200444022537104 0.140151049833318 0.01269510633254 1.13331158203222e-05 0.00542578454108447 0.0545742154589158 0.0573670642872073
923 7.20251984091499 -60.013767754784 1308.99693899575 652.926841418496 0.00026469442347743 6.27307036559572e-08 1.59411570685456e-07 0.00999597858469365 0.0200443543894927 0.140150785397445 0.0126949567735693 1.13328487947284e-05 0.00542584268169303 0.0545741573183073 0.0573670642872073
924 7.2025147348361 -60.013740858372 1308.99693899575 652.926841418496 0.000264241385084518 6.27314411965389e-08 1.59409696465761e-07 0.00999598690511454 0.020044306539268 0.140150521412503 0.0126948075175403 1.13325823131493e-05 0.00542590070577611 0.0545740992942242 0.0573670642872073
925 7.2025096390402 -60.0137140148835 1308.99693899575 652.926841418496 0.000263789097539768 6.27321772604528e-08 1.59407826042476e-07 0.00999599520917821 0.0200442587031704 0.140150257877762 0.0126946585638436 1.13323163744773e-05 0.00542595861356319 0.0545740413864371 0.0573670642872073
926 7.20250455350685 -60.0136872242124 1308.99693899575 652.926841418496 0.000263337559660459 6.27329118506009e-08 1.5940595940796e-07 0.00999600349690761 0.0200442108813332 0.140149994792492 0.0126945099118707 1.13320509776073e-05 0.00542601640528331 0.054573983594717 0.0573670642872073
