#t  pH Em volume surface deltaOsm H+ HO- Na+ Cl- K+ HCO3- CO3-- HY Y- OSM
762 7.20503221763369 -60.0182325431957 1308.99693899575 652.926841418496 0.000420870640293614 6.23688566151512e-08 1.60336433000612e-07 0.00998783739084379 0.020062942586788 0.140222729500536 0.0127686094391941 1.14647304344066e-05 0 0 0.117367064287207
763 7.2050182039346 -60.0181841344692 1308.99693899575 652.926841418496 0.000419970621475252 6.23708691493348e-08 1.60331259390613e-07 0.00998787072002601 0.0200629056985416 0.140222245791255 0.0127681974317405 1.14639905765222e-05 0 0 0.117367064287207
764 7.20500422855338 -60.0181358583474 1308.99693899575 652.926841418496 0.000419072549374622 6.23728762452902e-08 1.60326100093149e-07 0.00998790397209634 0.0200628686407391 0.140221763133481 0.0127677865640851 1.14632527891923e-05 0 0 0.117367064287207
765 7.20499029138916 -60.0180877144321 1308.99693899575 652.926841418496 0.000418176419806848 6.23748779169768e-08 1.60320955069609e-07 0.00998793714705289 0.0200628314143717 0.140221281525122 0.0127673768331531 1.14625170666984e-05 0 0 0.117367064287207
766 7.2049763923413 -60.0180397023268 1308.99693899575 652.926841418496 0.000417282228595994 6.23768741783216e-08 1.60315824281483e-07 0.00998797024489696 0.0200627940204266 0.140220800964086 0.0127669682358775 1.14617834033372e-05 0 0 0.117367064287207
767 7.20496253130941 -60.0179918216368 1308.99693899575 652.926841418496 0.000416389971574727 6.23788650432204e-08 1.60310707690358e-07 0.00998800326563302 0.0200627564598878 0.140220321448281 0.0127665607691994 1.1461051793421e-05 0 0 0.117367064287207
768 7.20494870819335 -60.0179440719686 1308.99693899575 652.926841418496 0.000415499644583428 6.23808505255371e-08 1.60305605257919e-07 0.00998803620926856 0.0200627187337355 0.140219842975618 0.0127661544300675 1.1460322231277e-05 0 0 0.117367064287207
769 7.20493492289321 -60.0178964529317 1308.99693899575 652.926841418496 0.000414611243471863 6.23828306391037e-08 1.6030051694595e-07 0.00998806907581412 0.0200626808429463 0.140219365544007 0.0127657492154383 1.14595947112479e-05 0 0 0.117367064287207
770 7.20492117530933 -60.0178489641359 1308.99693899575 652.926841418496 0.000413724764097789 6.2384805397721e-08 1.60295442716333e-07 0.00998810186528322 0.0200626427884933 0.140218889151362 0.0127653451222764 1.14588692276917e-05 0 0 0.117367064287207
771 7.2049074653423 -60.0178016051929 1308.99693899575 652.926841418496 0.00041284020232768 6.23867748151581e-08 1.60290382531047e-07 0.00998813457769224 0.0200626045713459 0.140218413795596 0.0127649421475538 1.14581457749813e-05 0 0 0.117367064287207
772 7.20489379289294 -60.0177543757174 1308.99693899575 652.926841418496 0.000411957554036169 6.23887389051524e-08 1.60285336352169e-07 0.00998816721306045 0.0200625661924701 0.140217939474625 0.0127645402882505 1.14574243475051e-05 0 0 0.117367064287207
773 7.2048801578623 -60.0177072753234 1308.99693899575 652.926841418496 0.000411076815106826 6.23906976814102e-08 1.60280304141872e-07 0.00998819977140991 0.0200625276528283 0.140217466186366 0.0127641395413542 1.14567049396662e-05 0 0 0.117367064287207
774 7.20486656015171 -60.0176603036291 1308.99693899575 652.926841418496 0.000410197981430993 6.23926511576063e-08 1.60275285862426e-07 0.00998823225276541 0.0200624889533792 0.140216993928736 0.0127637399038601 1.14559875458831e-05 0 0 0.117367064287207
775 7.20485299966269 -60.0176134602528 1308.99693899575 652.926841418496 0.000409321048908839 6.23945993473838e-08 1.60270281476201e-07 0.00998826465715445 0.0200624500950783 0.140216522699656 0.0127633413727714 1.14552721605892e-05 0 0 0.117367064287207
776 7.20483947629703 -60.0175667448154 1308.99693899575 652.926841418496 0.000408446013448582 6.23965422643551e-08 1.60265290945659e-07 0.00998829698460715 0.0200624110788772 0.140216052497047 0.012762943945099 1.14545587782328e-05 0 0 0.117367064287207
777 7.20482598995675 -60.0175201569373 1308.99693899575 652.926841418496 0.00040757287096721 6.23984799221008e-08 1.60260314233362e-07 0.00998832923515626 0.0200623719057242 0.140215583318831 0.0127625476178611 1.14538473932773e-05 0 0 0.117367064287207
778 7.20481254054412 -60.0174736962432 1308.99693899575 652.926841418496 0.00040670161738976 6.24004123341708e-08 1.60255351301965e-07 0.00998836140883704 0.0200623325765642 0.140215115162933 0.012762152388084 1.1453138000201e-05 0 0 0.117367064287207
779 7.20479912796164 -60.017427362357 1308.99693899575 652.926841418496 0.000405832248649651 6.24023395140835e-08 1.60250402114221e-07 0.00998839350568725 0.0200622930923384 0.14021464802728 0.0127617582528013 1.14524305934969e-05 0 0 0.117367064287207
780 7.20478575211203 -60.0173811549066 1308.99693899575 652.926841418496 0.000404964760688797 6.24042614753263e-08 1.60245466632977e-07 0.00998842552574711 0.0200622534539847 0.1402141819098 0.0127613652090544 1.14517251676731e-05 0 0 0.117367064287207
781 7.20477241289828 -60.017335073519 1308.99693899575 652.926841418496 0.000404099149457104 6.24061782313556e-08 1.60240544821179e-07 0.00998845746905923 0.0200622136624373 0.140213716808421 0.0127609732538923 1.14510217172522e-05 0 0 0.117367064287207
782 7.2047591102236 -60.0172891178243 1308.99693899575 652.926841418496 0.000403235410913139 6.24080897955968e-08 1.60235636641863e-07 0.00998848933566856 0.0200621737186271 0.140213252721076 0.0127605823843714 1.14503202367719e-05 0 0 0.117367064287207
783 7.20474584399143 -60.0172432874543 1308.99693899575 652.926841418496 0.000402373541023515 6.24099961814443e-08 1.60230742058164e-07 0.00998852112562238 0.0200621336234817 0.140212789645697 0.012760192597556 1.14496207207843e-05 0 0 0.117367064287207
784 7.20473261410545 -60.0171975820405 1308.99693899575 652.926841418496 0.000401513535763232 6.24118974022617e-08 1.6022586103331e-07 0.00998855283897022 0.0200620933779249 0.140212327580221 0.0127598038905176 1.14489231638564e-05 0 0 0.117367064287207
785 7.20471942046958 -60.0171520012175 1308.99693899575 652.926841418496 0.000400655391115223 6.24137934713816e-08 1.60220993530625e-07 0.00998858447576383 0.0200620529828773 0.140211866522584 0.0127594162603354 1.14482275605698e-05 0 0 0.117367064287207
786 7.20470626298797 -60.017106544621 1308.99693899575 652.926841418496 0.000399799103071252 6.24156844021062e-08 1.60216139513525e-07 0.00998861603605716 0.0200620124392562 0.140211406470725 0.0127590297040961 1.14475339055206e-05 0 0 0.117367064287207
787 7.20469314156502 -60.0170612118881 1308.99693899575 652.926841418496 0.000398944667630796 6.24175702077064e-08 1.60211298945523e-07 0.00998864751990625 0.0200619717479752 0.140210947422586 0.012758644218894 1.14468421933196e-05 0 0 0.117367064287207
788 7.20468005610534 -60.0170160026576 1308.99693899575 652.926841418496 0.000398092080801771 6.24194509014228e-08 1.60206471790223e-07 0.00998867892736928 0.0200619309099447 0.140210489376109 0.0127582598018306 1.14461524185921e-05 0 0 0.117367064287207
789 7.20466700651378 -60.0169709165695 1308.99693899575 652.926841418496 0.000397241338600307 6.24213264964653e-08 1.60201658011325e-07 0.00998871025850646 0.0200618899260717 0.140210032329239 0.0127578764500152 1.1445464575978e-05 0 0 0.117367064287207
790 7.20465399269544 -60.0169259532643 1308.99693899575 652.926841418496 0.000396392437050475 6.24231970060132e-08 1.60196857572622e-07 0.00998874151337997 0.0200618487972597 0.140209576279925 0.0127574941605642 1.14447786601314e-05 0 0 0.117367064287207
791 7.20464101455563 -60.0168811123859 1308.99693899575 652.926841418496 0.000395545372184725 6.24250624432152e-08 1.60192070437999e-07 0.00998877269205404 0.0200618075244089 0.140209121226114 0.0127571129306017 1.1444094665721e-05 0 0 0.117367064287207
792 7.2046280719999 -60.0168363935785 1308.99693899575 652.926841418496 0.000394700140043558 6.24269228211896e-08 1.60187296571435e-07 0.00998880379459478 0.0200617661084163 0.140208667165759 0.0127567327572592 1.14434125874299e-05 0 0 0.117367064287207
793 7.20461516493403 -60.0167917964865 1308.99693899575 652.926841418496 0.000393856736675746 6.24287781530242e-08 1.60182535937003e-07 0.0099888348210702 0.0200617245501752 0.140208214096814 0.0127563536376754 1.14427324199556e-05 0 0 0.117367064287207
794 7.20460229326405 -60.0167473207586 1308.99693899575 652.926841418496 0.000393015158138055 6.24306284517765e-08 1.60177788498867e-07 0.00998886577155018 0.020061682850576 0.140207762017233 0.0127559755689965 1.14420541580097e-05 0 0 0.117367064287207
795 7.20458945689619 -60.0167029660418 1308.99693899575 652.926841418496 0.000392175400495465 6.24324737304736e-08 1.60173054221283e-07 0.00998889664610641 0.0200616410105053 0.140207310924976 0.0127555985483761 1.14413777963183e-05 0 0 0.117367064287207
796 7.20457665573693 -60.0166587319873 1308.99693899575 652.926841418496 0.000391337459820562 6.24343140021125e-08 1.60168333068601e-07 0.00998892744481237 0.0200615990308468 0.140206860818002 0.0127552225729751 1.14407033296216e-05 0 0 0.117367064287207
797 7.20456388969298 -60.0166146182449 1308.99693899575 652.926841418496 0.000390501332195203 6.24361492796596e-08 1.60163625005263e-07 0.00998895816774327 0.0200615569124807 0.140206411694275 0.0127548476399617 1.14400307526741e-05 0 0 0.117367064287207
798 7.20455115867126 -60.0165706244673 1308.99693899575 652.926841418496 0.000389667013708073 6.24379795760515e-08 1.601589299958e-07 0.00998898881497607 0.0200615146562838 0.14020596355176 0.0127544737465114 1.14393600602443e-05 0 0 0.117367064287207
799 7.20453846257894 -60.0165267503094 1308.99693899575 652.926841418496 0.000388834500456237 6.24398049041946e-08 1.60154248004837e-07 0.00998901938658935 0.0200614722631299 0.140205516388423 0.012754100889807 1.14386912471152e-05 0 0 0.117367064287207
800 7.20452580132341 -60.0164829954247 1308.99693899575 652.926841418496 0.000388003788545199 6.2441625276965e-08 1.6014957899709e-07 0.0099890498826634 0.0200614297338893 0.140205070202234 0.0127537290670386 1.14380243080834e-05 0 0 0.117367064287207
801 7.20451317481228 -60.0164393594706 1308.99693899575 652.926841418496 0.000387174874087959 6.2443440707209e-08 1.60144922937367e-07 0.00998908030328007 0.0200613870694289 0.140204624991166 0.0127533582754037 1.143735923796e-05 0 0 0.117367064287207
802 7.20450058295342 -60.0163958421042 1308.99693899575 652.926841418496 0.000386347753206118 6.24452512077428e-08 1.60140279790564e-07 0.00998911064852279 0.0200613442706128 0.140204180753194 0.0127529885121067 1.14366960315699e-05 0 0 0.117367064287207
803 7.20448802565488 -60.0163524429858 1308.99693899575 652.926841418496 0.000385522422028495 6.24470567913529e-08 1.60135649521671e-07 0.00998914091847657 0.0200613013383015 0.140203737486294 0.0127526197743596 1.14360346837519e-05 0 0 0.117367064287207
804 7.20447550282496 -60.016309161774 1308.99693899575 652.926841418496 0.000384698876692624 6.24488574707957e-08 1.60131032095768e-07 0.00998917111322789 0.0200612582733522 0.140203295188445 0.0127522520593813 1.1435375189359e-05 0 0 0.117367064287207
805 7.20446301437219 -60.0162659981315 1308.99693899575 652.926841418496 0.000383877113343811 6.24506532587979e-08 1.60126427478022e-07 0.00998920123286475 0.020061215076619 0.140202853857631 0.012751885364398 1.14347175432579e-05 0 0 0.117367064287207
806 7.20445056020533 -60.0162229517202 1308.99693899575 652.926841418496 0.000383057128135078 6.24524441680564e-08 1.60121835633694e-07 0.00998923127747658 0.020061171748953 0.140202413491835 0.0127515196866433 1.14340617403293e-05 0 0 0.117367064287207
807 7.20443814023334 -60.016180022205 1308.99693899575 652.926841418496 0.000382238917227495 6.24542302112383e-08 1.60117256528134e-07 0.00998926124715423 0.0200611282912017 0.140201974089045 0.0127511550233576 1.14334077754677e-05 0 0 0.117367064287207
808 7.20442575436543 -60.0161372092508 1308.99693899575 652.926841418496 0.000381422476790239 6.24560114009814e-08 1.6011269012678e-07 0.00998929114198993 0.0200610847042096 0.14020153564725 0.0127507913717886 1.14327556435815e-05 0 0 0.117367064287207
809 7.20441340251102 -60.0160945125242 1308.99693899575 652.926841418496 0.000380607803000088 6.24577877498934e-08 1.60108136395162e-07 0.00998932096207733 0.0200610409888181 0.140201098164443 0.0127504287291911 1.14321053395927e-05 0 0 0.117367064287207
810 7.20440108457976 -60.0160519316934 1308.99693899575 652.926841418496 0.000379794892041929 6.24595592705527e-08 1.60103595298896e-07 0.00998935070751133 0.0200609971458651 0.140200661638618 0.0127500670928272 1.14314568584372e-05 0 0 0.117367064287207
811 7.20438880048152 -60.0160094664266 1308.99693899575 652.926841418496 0.000378983740108474 6.24613259755082e-08 1.60099066803691e-07 0.00998938037838819 0.0200609531761857 0.140200226067774 0.0127497064599657 1.14308101950644e-05 0 0 0.117367064287207
812 7.20437655012639 -60.0159671163944 1308.99693899575 652.926841418496 0.000378174343400151 6.24630878772793e-08 1.60094550875341e-07 0.00998940997480542 0.0200609090806116 0.14019979144991 0.0127493468278829 1.14301653444376e-05 0 0 0.117367064287207
813 7.20436433342469 -60.0159248812685 1308.99693899575 652.926841418496 0.000377366698125658 6.24648449883561e-08 1.60090047479731e-07 0.0099894394968618 0.0200608648599714 0.140199357783029 0.0127489881938618 1.14295223015337e-05 0 0 0.117367064287207
814 7.20435215028696 -60.0158827607209 1308.99693899575 652.926841418496 0.000376560800501191 6.24665973211991e-08 1.60085556582835e-07 0.00998946894465734 0.0200608205150907 0.140198925065138 0.0127486305551928 1.1428881061343e-05 0 0 0.117367064287207
815 7.20434000062396 -60.0158407544253 1308.99693899575 652.926841418496 0.000375756646750824 6.24683448882398e-08 1.60081078150713e-07 0.00998949831829322 0.0200607760467917 0.140198493294244 0.0127482739091729 1.14282416188696e-05 0 0 0.117367064287207
816 7.20432788434666 -60.0157988620575 1308.99693899575 652.926841418496 0.000374954233106295 6.24700877018803e-08 1.60076612149514e-07 0.0099895276178718 0.0200607314558936 0.140198062468358 0.0127479182531065 1.14276039691309e-05 0 0 0.117367064287207
817 7.20431580136628 -60.0157570832926 1308.99693899575 652.926841418496 0.000374153555807444 6.24718257744934e-08 1.60072158545475e-07 0.00998955684349659 0.0200606867432126 0.140197632585495 0.0127475635843047 1.1426968107158e-05 0 0 0.117367064287207
818 7.20430375159422 -60.0157154178082 1308.99693899575 652.926841418496 0.000373354611101884 6.24735591184229e-08 1.60067717304921e-07 0.00998958599527223 0.0200606419095616 0.140197203643671 0.0127472099000859 1.14263340279953e-05 0 0 0.117367064287207
819 7.20429173494213 -60.0156738652825 1308.99693899575 652.926841418496 0.00037255739524461 6.24752877459836e-08 1.60063288394264e-07 0.00998961507330443 0.0200605969557506 0.140196775640904 0.0127468571977751 1.14257017267007e-05 0 0 0.117367064287207
820 7.20427975132187 -60.0156324253957 1308.99693899575 652.926841418496 0.000371761904499057 6.2477011669461e-08 1.60058871780003e-07 0.0099896440777 0.0200605518825864 0.140196348575219 0.0127465054747045 1.14250711983454e-05 0 0 0.117367064287207
821 7.20426780064551 -60.0155910978278 1308.99693899575 652.926841418496 0.00037096813513543 6.24787309011119e-08 1.60054467428724e-07 0.00998967300856677 0.0200605066908726 0.140195922444639 0.0127461547282131 1.14244424380142e-05 0 0 0.117367064287207
822 7.20425588282536 -60.0155498822612 1308.99693899575 652.926841418496 0.000370176083432705 6.24804454531639e-08 1.60050075307099e-07 0.00998970186601361 0.0200604613814101 0.140195497247193 0.0127458049556469 1.1423815440805e-05 0 0 0.117367064287207
823 7.20424399777392 -60.0155087783784 1308.99693899575 652.926841418496 0.000369385745676909 6.24821553378158e-08 1.6004569538189e-07 0.0099897306501504 0.0200604159549964 0.140195072980912 0.0127454561543587 1.14231902018289e-05 0 0 0.117367064287207
824 7.20423214540393 -60.0154677858627 1308.99693899575 652.926841418496 0.000368597118162284 6.24838605672377e-08 1.60041327619941e-07 0.00998975936108797 0.020060370412426 0.140194649643828 0.0127451083217083 1.14225667162104e-05 0 0 0.117367064287207
825 7.20422032562833 -60.0154269044006 1308.99693899575 652.926841418496 0.000367810197189844 6.24855611535707e-08 1.60036971988185e-07 0.00998978799893813 0.0200603247544905 0.14019422723398 0.0127447614550622 1.14219449790874e-05 0 0 0.117367064287207
826 7.2042085383603 -60.0153861336779 1308.99693899575 652.926841418496 0.000367024979069097 6.24872571089274e-08 1.60032628453639e-07 0.00998981656381363 0.0200602789819783 0.140193805749405 0.012744415551794 1.14213249856105e-05 0 0 0.117367064287207
827 7.2041967835132 -60.0153454733818 1308.99693899575 652.926841418496 0.000366241460117434 6.24889484453915e-08 1.60028296983408e-07 0.00998984505582811 0.020060233095675 0.140193385188147 0.0127440706092838 1.14207067309439e-05 0 0 0.117367064287207
828 7.20418506100064 -60.0153049232 1308.99693899575 652.926841418496 0.000365459636658794 6.24906351750182e-08 1.60023977544682e-07 0.00998987347509613 0.0200601870963631 0.140192965548251 0.0127437266249187 1.14200902102647e-05 0 0 0.117367064287207
829 7.20417337073643 -60.0152644828227 1308.99693899575 652.926841418496 0.000364679505025833 6.2492317309834e-08 1.60019670104734e-07 0.00998990182173308 0.0200601409848219 0.140192546827765 0.0127433835960927 1.14194754187631e-05 0 0 0.117367064287207
830 7.20416171263459 -60.0152241519403 1308.99693899575 652.926841418496 0.000363901061558147 6.24939948618371e-08 1.60015374630925e-07 0.00998993009585524 0.020060094761828 0.14019212902474 0.0127430415202065 1.14188623516424e-05 0 0 0.117367064287207
831 7.20415008660935 -60.0151839302449 1308.99693899575 652.926841418496 0.000363124302603379 6.24956678429971e-08 1.60011091090701e-07 0.0099899582975797 0.0200600484281548 0.140191712137231 0.0127427003946674 1.14182510041187e-05 0 0 0.117367064287207
832 7.20413849257519 -60.0151438174285 1308.99693899575 652.926841418496 0.000362349224516001 6.24973362652551e-08 1.6000681945159e-07 0.00998998642702438 0.0200600019845728 0.140191296163295 0.0127423602168896 1.14176413714215e-05 0 0 0.117367064287207
833 7.20412693044675 -60.0151038131842 1308.99693899575 652.926841418496 0.000361575823659421 6.24990001405239e-08 1.60002559681208e-07 0.00999001448430797 0.0200599554318496 0.140190881100992 0.0127420209842942 1.14170334487929e-05 0 0 0.117367064287207
834 7.20411540013892 -60.0150639172081 1308.99693899575 652.926841418496 0.000360804096403489 6.25006594806881e-08 1.59998311747252e-07 0.00999004246954995 0.0200599087707498 0.140190466948385 0.0127416826943086 1.1416427231488e-05 0 0 0.117367064287207
835 7.20410390156679 -60.015024129195 1308.99693899575 652.926841418496 0.000360034039125878 6.25023142976038e-08 1.59994075617507e-07 0.00999007038287053 0.0200598620020351 0.140190053703541 0.0127413453443674 1.14158227147747e-05 0 0 0.117367064287207
836 7.20409243464567 -60.0149844488423 1308.99693899575 652.926841418496 0.000359265648211982 6.25039646030991e-08 1.59989851259838e-07 0.00999009822439066 0.0200598151264641 0.140189641364529 0.0127410089319114 1.14152198939339e-05 0 0 0.117367064287207
837 7.20408099929106 -60.0149448758475 1308.99693899575 652.926841418496 0.000358498920054517 6.25056104089738e-08 1.59985638642196e-07 0.00999012599423206 0.0200597681447925 0.140189229929421 0.0127406734543885 1.14146187642593e-05 0 0 0.117367064287207
838 7.2040695954187 -60.0149054099088 1308.99693899575 652.926841418496 0.000357733851053921 6.25072517269996e-08 1.59981437732617e-07 0.00999015369251707 0.0200597210577733 0.140188819396293 0.0127403389092529 1.14140193210573e-05 0 0 0.117367064287207
839 7.20405822294452 -60.0148660507278 1308.99693899575 652.926841418496 0.000356970437617954 6.25088885689203e-08 1.59977248499217e-07 0.00999018131936877 0.0200596738661565 0.140188409763223 0.0127400052939658 1.14134215596469e-05 0 0 0.117367064287207
840 7.20404688178466 -60.0148267980039 1308.99693899575 652.926841418496 0.000356208676161873 6.25105209464514e-08 1.59973070910197e-07 0.00999020887491088 0.020059626570689 0.140188001028293 0.0127396726059946 1.14128254753602e-05 0 0 0.117367064287207
841 7.20403557185549 -60.0147876514385 1308.99693899575 652.926841418496 0.000355448563108485 6.25121488712808e-08 1.5996890493384e-07 0.00999023635926776 0.020059579172115 0.140187593189587 0.0127393408428138 1.14122310635416e-05 0 0 0.117367064287207
842 7.20402429307356 -60.014748610736 1308.99693899575 652.926841418496 0.000354690094887977 6.25137723550681e-08 1.59964750538515e-07 0.00999026377256442 0.0200595316711758 0.140187186245194 0.012739010001904 1.14116383195484e-05 0 0 0.117367064287207
843 7.20401304535566 -60.0147096755991 1308.99693899575 652.926841418496 0.000353933267938145 6.25153914094455e-08 1.5996060769267e-07 0.00999029111492649 0.0200594840686097 0.140186780193204 0.0127386800807527 1.14110472387504e-05 0 0 0.117367064287207
844 7.20400182861875 -60.0146708457327 1308.99693899575 652.926841418496 0.000353178078703831 6.25170060460169e-08 1.59956476364836e-07 0.00999031838648017 0.0200594363651523 0.140186375031711 0.0127383510768539 1.14104578165299e-05 0 0 0.117367064287207
845 7.20399064278004 -60.0146321208429 1308.99693899575 652.926841418496 0.000352424523637818 6.25186162763589e-08 1.59952356523627e-07 0.00999034558735227 0.0200593885615363 0.140185970758813 0.0127380229877081 1.14098700482819e-05 0 0 0.117367064287207
846 7.20397948775692 -60.014593500636 1308.99693899575 652.926841418496 0.00035167259919977 6.25202221120201e-08 1.5994824813774e-07 0.00999037271767016 0.0200593406584914 0.140185567372609 0.0127376958108224 1.14092839294138e-05 0 0 0.117367064287207
847 7.203968363467 -60.0145549848205 1308.99693899575 652.926841418496 0.000350922301857071 6.25218235645216e-08 1.59944151175951e-07 0.00999039977756176 0.0200592926567447 0.140185164871203 0.0127373695437102 1.14086994553456e-05 0 0 0.117367064287207
848 7.20395726982808 -60.0145165731048 1308.99693899575 652.926841418496 0.000350173628084482 6.25234206453569e-08 1.59940065607121e-07 0.00999042676715552 0.0200592445570204 0.140184763252702 0.0127370441838918 1.14081166215097e-05 0 0 0.117367064287207
849 7.20394620675818 -60.0144782651966 1308.99693899575 652.926841418496 0.000349426574364098 6.25250133659919e-08 1.59935991400189e-07 0.00999045368658043 0.0200591963600396 0.140184362515215 0.0127367197288935 1.14075354233509e-05 0 0 0.117367064287207
850 7.20393517417553 -60.0144400608093 1308.99693899575 652.926841418496 0.000348681137185392 6.2526601737865e-08 1.59931928524179e-07 0.00999048053596597 0.0200591480665211 0.140183962656856 0.0127363961762486 1.14069558563263e-05 0 0 0.117367064287207
851 7.20392417199855 -60.0144019596532 1308.99693899575 652.926841418496 0.000347937313045055 6.25281857723872e-08 1.59927876948191e-07 0.00999050731544213 0.0200590996771805 0.14018356367574 0.0127360735234963 1.14063779159055e-05 0 0 0.117367064287207
852 7.20391320014587 -60.01436396144 1308.99693899575 652.926841418496 0.000347195098446884 6.25297654809422e-08 1.59923836641412e-07 0.00999053402513936 0.0200590511927307 0.140183165569987 0.0127357517681827 1.14058015975704e-05 0 0 0.117367064287207
853 7.20390225853634 -60.0143260658841 1308.99693899575 652.926841418496 0.000346454489902503 6.25313408748862e-08 1.59919807573104e-07 0.0099905606651886 0.0200590026138817 0.14018276833772 0.0127354309078601 1.14052268968151e-05 0 0 0.117367064287207
854 7.20389134708899 -60.0142882726996 1308.99693899575 652.926841418496 0.000345715483930531 6.25329119655481e-08 1.59915789712614e-07 0.00999058723572123 0.0200589539413411 0.140182371977063 0.0127351109400872 1.1404653809146e-05 0 0 0.117367064287207
855 7.20388046572307 -60.014250581601 1308.99693899575 652.926841418496 0.000344978077056912 6.25344787642298e-08 1.59911783029366e-07 0.00999061373686907 0.0200589051758134 0.140181976486146 0.0127347918624291 1.14040823300818e-05 0 0 0.117367064287207
856 7.20386961435802 -60.0142129923052 1308.99693899575 652.926841418496 0.000344242265814976 6.25360412822058e-08 1.59907787492865e-07 0.00999064016876436 0.0200588563180005 0.140181581863101 0.0127344736724574 1.14035124551533e-05 0 0 0.117367064287207
857 7.2038587929135 -60.0141755045284 1308.99693899575 652.926841418496 0.000343508046744934 6.25375995307235e-08 1.59903803072697e-07 0.00999066653153978 0.0200588073686013 0.140181188106064 0.01273415636775 1.14029441799035e-05 0 0 0.117367064287207
858 7.20384800130935 -60.0141381179891 1308.99693899575 652.926841418496 0.000342775416394825 6.25391535210033e-08 1.59899829738527e-07 0.00999069282532837 0.0200587583283122 0.140180795213173 0.012733839945891 1.14023774998875e-05 0 0 0.117367064287207
859 7.20383723946563 -60.0141008324063 1308.99693899575 652.926841418496 0.000342044371319405 6.25407032642385e-08 1.59895867460098e-07 0.00999071905026359 0.0200587091978268 0.140180403182569 0.012733524404471 1.14018124106724e-05 0 0 0.117367064287207
860 7.2038265073026 -60.0140636474989 1308.99693899575 652.926841418496 0.000341314908081147 6.25422487715956e-08 1.59891916207235e-07 0.00999074520647926 0.0200586599778361 0.140180012012399 0.0127332097410869 1.14012489078377e-05 0 0 0.117367064287207
861 7.20381580474071 -60.014026562989 1308.99693899575 652.926841418496 0.000340587023249184 6.25437900542138e-08 1.5988797594984e-07 0.00999077129410959 0.0200586106690281 0.140179621700809 0.0127328959533418 1.14006869869745e-05 0 0 0.117367064287207
862 7.20380513170061 -60.0139895785961 1308.99693899575 652.926841418496 0.000339860713400253 6.25453271232058e-08 1.59884046657896e-07 0.00999079731328911 0.0200585612720883 0.140179232245953 0.0127325830388453 1.14001266436863e-05 0 0 0.117367064287207
863 7.20379448810317 -60.013952694044 1308.99693899575 652.926841418496 0.000339135975117588 6.25468599896573e-08 1.59880128301462e-07 0.00999082326415271 0.0200585117876995 0.140178843645983 0.012732270995213 1.13995678735884e-05 0 0 0.117367064287207
864 7.20378387386944 -60.0139159090551 1308.99693899575 652.926841418496 0.000338412804992749 6.25483886646273e-08 1.59876220850678e-07 0.00999084914683559 0.0200584622165417 0.140178455899059 0.0127319598200669 1.13990106723078e-05 0 0 0.117367064287207
865 7.20377328892067 -60.0138792233544 1308.99693899575 652.926841418496 0.000337691199623347 6.2549913159148e-08 1.59872324275761e-07 0.00999087496147331 0.0200584125592922 0.140178069003342 0.0127316495110352 1.13984550354839e-05 0 0 0.117367064287207
866 7.20376273317831 -60.0138426366667 1308.99693899575 652.926841418496 0.00033697115561504 6.2551433484225e-08 1.59868438547007e-07 0.0099909007082017 0.0200583628166259 0.140177682956997 0.0127313400657524 1.13979009587676e-05 0 0 0.117367064287207
867 7.20375220656403 -60.0138061487167 1308.99693899575 652.926841418496 0.000336252669579984 6.25529496508372e-08 1.59864563634789e-07 0.0099909263871569 0.0200583129892147 0.140177297758191 0.0127310314818592 1.13973484378218e-05 0 0 0.117367064287207
868 7.20374170899966 -60.0137697592324 1308.99693899575 652.926841418496 0.000335535738137216 6.2554461669937e-08 1.59860699509559e-07 0.00999095199847534 0.020058263077728 0.140176913405095 0.0127307237570024 1.13967974683212e-05 0 0 0.117367064287207
869 7.20373124040725 -60.0137334679411 1308.99693899575 652.926841418496 0.000334820357913768 6.25559695524503e-08 1.59856846141845e-07 0.0099909775422937 0.0200582130828325 0.140176529895884 0.012730416888835 1.13962480459522e-05 0 0 0.117367064287207
870 7.20372080070906 -60.0136972745699 1308.99693899575 652.926841418496 0.000334106525543276 6.25574733092766e-08 1.59853003502255e-07 0.00999100301874897 0.0200581630051923 0.140176147228735 0.0127301108750163 1.13957001664132e-05 0 0 0.117367064287207
871 7.20371038982751 -60.0136611788505 1308.99693899575 652.926841418496 0.000333394237666151 6.25589729512887e-08 1.59849171561471e-07 0.00999102842797836 0.0200581128454689 0.14017576540183 0.0127298057132115 1.1395153825414e-05 0 0 0.117367064287207
872 7.20370000768525 -60.013625180511 1308.99693899575 652.926841418496 0.000332683490930352 6.25604684893334e-08 1.59845350290256e-07 0.00999105377011934 0.0200580626043211 0.140175384413353 0.0127295014010923 1.13946090186762e-05 0 0 0.117367064287207
873 7.20368965420511 -60.013589279283 1308.99693899575 652.926841418496 0.000331974281990888 6.2561959934231e-08 1.59841539659445e-07 0.00999107904530962 0.0200580122824051 0.140175004261491 0.0127291979363362 1.13940657419333e-05 0 0 0.117367064287207
874 7.20367932931011 -60.0135534748984 1308.99693899575 652.926841418496 0.000331266607508984 6.25634472967756e-08 1.59837739639954e-07 0.00999110425368713 0.0200579618803745 0.140174624944435 0.0127288953166269 1.13935239909301e-05 0 0 0.117367064287207
